Survey_Date,Zone_P_CODE,Woreda_P_CODE,Site_Open_Date,Displacement_Reason,Origin_Region,Origin_Zone,Origin_Woreda,Second_Origin_Region,Second_Origin_Zone,Second_Origin_Woreda,Total_Households,Total_Individuals,First_Arrival_Date,Last_Arrival_Known,Last_Arrival_Date,Previously_Displaced,Currently_Leaving,Has_Prevention_Factors,Prevention_Accessibility,Prevention_Food,Prevention_Housing,Prevention_Security,Prevention_Livelihood,Prevention_Infrastructure,Support_Needs,Need_Livelihood,Need_Land,Need_Documentation,Need_Services,Need_Security,Need_Livestock,Displacement_Month,Has_Different_Second_Origin,Displacement_Duration,Origin_Location,Current_Location,Total_Prevention_Factors,Total_Support_Needs,Is_Winter_Migration,Region_Change,Prevention_Factor_Ratio,Support_Need_Ratio,Displacement_Season_Fall,Displacement_Season_Spring,Displacement_Season_Summer,Displacement_Season_Winter,Preferred_Solution_Reintegration,Preferred_Solution_Relocation,Preferred_Solution_Return,Region_P_CODE_ET02,Region_P_CODE_ET03,Region_P_CODE_ET04,Region_P_CODE_ET05,Household_Size_Category_Very Small,Household_Size_Category_Small,Household_Size_Category_Medium,Household_Size_Category_Large,Household_Size_Category_Very Large,year,month,household_size,fdi_pct_gdp,gdp_usd,gdp_per_capita_usd,remittances_pct_gdp,trade_pct_gdp,adult_literacy_rate,youth_literacy_rate,primary_enrollment,secondary_enrollment,regional_weight,avg_household_size,displacement_days,is_seasonal_migration,migration_distance_category,gdp_per_household,gdp_per_individual,trade_impact,economic_vulnerability,remittance_impact,education_access_index,literacy_impact,education_vulnerability,Prevention_Accessibility_binary,Prevention_Food_binary,Prevention_Housing_binary,Prevention_Security_binary,Prevention_Livelihood_binary,Prevention_Infrastructure_binary,total_prevention_categories,support_needs_severity,protection_vulnerability,site_operation_days,days_since_last_arrival,household_arrival_rate,survey_month,is_dry_season,same_zone,same_woreda,has_secondary_movement,idp_density,relative_household_size,basic_needs_score,livelihood_vulnerability,documentation_service_gap,compound_vulnerability,prevention_diversity,support_network_strength,settlement_potential,overall_vulnerability,long_term_displacement_risk
2017-11-03,ET0509,ET050902,2017-10-01,Drought,ET05,ET041407,ET050902,Somali,Liben,Dolo Odo,79,577,2017-10-01,0.1386750490563072,2017-04-15,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services safety and security,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,3.0318818730794392,-2.651471861118468,10,0.0,0.0,ET05_ET041407_ET050902,ET05_ET0509_ET050902,-0.9897138901498964,0.2519073151588957,-0.7722600223814998,0.0,-0.9897138901498972,0.2519073151588955,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,2017,11,7.30379746835443,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,7.30379746835443,33,1,,147845571.01265824,20242287.885615252,43.1102676506534,0.043033128017313134,6.7712207636123996,9.674395229295,32.36393,1.0,1,1,1,1,1,1,6,6,0.6666666666666666,33,202,2.393939393939394,11,0,0,1,1,1368,1.1614409651165132,1.0,1.0,1.0,1.0,1.0,0.0,0.10308583295503088,0.5172132512069252,0.0022413706224331626
2017-11-11,ET0508,ET0508061,2017-02-02,Drought,ET05,ET0508,ET050806,Somali,Afder,Hargele,225,1148,2017-02-02,0.1386750490563072,2017-10-15,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,-1.848422751068236,-0.3298281535567591,0.3771490147280578,2,0.0,255.0,ET05_ET0508_ET050806,ET05_ET0508_ET0508061,-0.9897138901498964,-0.8077028200332839,1.2949006435891817,0.0,-0.9897138901498972,-0.8077028200332839,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,2017,11,5.102222222222222,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,5.102222222222222,282,1,,51910222.71111111,10174041.907665506,85.77224828934159,0.09056101215248873,13.472030219457597,9.674395229295,64.39132000000001,1.0,1,1,1,1,1,1,6,6,0.6666666666666666,282,27,0.7978723404255319,11,0,1,0,1,46695,0.9360212364160699,1.0,1.0,1.0,1.0,1.0,0.0,0.10308583295503088,0.5362244048609954,0.01985755511107035
2017-11-23,ET0508,ET050808,2017-01-03,Drought,ET05,ET0508,ET050808,Somali,Afder,Dolobay,367,1777,2017-01-03,0.1386750490563072,2017-05-07,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,-1.848422751068236,-0.3298281535567591,0.3771490147280578,1,0.0,124.0,ET05_ET0508_ET050808,ET05_ET0508_ET050808,-0.9897138901498964,-0.8077028200332839,1.2949006435891817,0.0,-0.9897138901498972,-0.8077028200332839,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,2017,11,4.841961852861036,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,4.8419618528610355,324,1,,31825068.41961853,6572763.145751266,132.76767004369339,0.14291659730314632,20.853482317052396,9.674395229295,99.67193,1.0,1,1,1,1,1,1,6,6,0.6666666666666666,324,200,1.132716049382716,11,0,1,1,1,46695,0.8882755244283511,1.0,1.0,1.0,1.0,1.0,0.0,0.10308583295503088,0.5571666389212585,0.023706105188507916
2017-11-14,ET0511,ET051106,2017-10-02,Drought,ET05,ET0504,ET050403,Somali,Erer,Salahad,60,414,2017-10-02,0.1386750490563072,2017-07-07,-0.1647172818672541,-0.2271283812897489,accessibility lack of food house damaged destroyed lack of security safety no livelihood basic infrastructures damage,1.2442173938170624,0.2271283812897488,0.9665953493282832,2.85270591447537,0.3008903112828133,3.5982451863446765,livelihood land resources id documentation access services safety and security livestock restocking,0.1237968921180345,0.5176317066525747,1.7721808598447284,0.5410017808004591,3.0318818730794392,0.3771490147280578,10,0.0,0.0,ET05_ET0504_ET050403,ET05_ET0511_ET051106,3.1405881711055783,2.3711275855432548,-0.7722600223814998,0.0,3.1405881711055765,2.3711275855432548,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,2017,11,6.9,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,6.9,43,1,,194663335.16666666,28212077.560386475,30.931803825598795,0.029465623439320784,4.858380235936799,9.674395229295,23.22126,1.0,1,1,1,1,1,1,6,6,0.0,43,130,1.3953488372093024,11,0,0,0,1,1720,1.0142483542249074,1.0,1.0,1.0,1.0,1.0,0.0,1.342176451331673,0.3117862493757283,0.001760578952482773
2017-11-09,ET0505,ET050509,2017-07-04,Drought,ET05,ET0505,ET050598,Somali,Korahe,El-ogaden,35,186,2017-07-04,0.1386750490563072,2017-10-19,-0.1647172818672541,-0.2271283812897489,lack of food house damaged destroyed no livelihood,-0.8037180680557422,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood id documentation access services livestock restocking,0.1237968921180345,-1.9318754766140744,1.7721808598447284,0.5410017808004591,-0.3298281535567591,0.3771490147280578,7,0.0,107.0,ET05_ET0505_ET050598,ET05_ET0505_ET050509,0.0428616251639721,0.2519073151588957,-0.7722600223814998,0.0,0.0428616251639715,0.2519073151588955,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,2017,11,5.314285714285714,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,5.314285714285714,128,1,,333708574.5714286,62794624.24731183,13.896897370921199,0.010487764275012483,2.1827505407831995,9.674395229295,10.432739999999999,1.0,1,1,1,1,1,1,6,6,0.4999999999999999,128,21,0.2734375,11,0,1,0,1,15098,0.961826895163773,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.45419510571000493,0.007634533621914726
2017-11-28,ET0503,ET050308,2017-01-06,Drought,ET05,ET0503,ET050392,Somali,Jarar,Daror,184,1076,2017-01-06,0.1386750490563072,2017-12-07,-0.1647172818672541,-0.2271283812897489,lack of food house damaged destroyed no livelihood,-0.8037180680557422,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources id documentation livestock restocking,0.1237968921180345,0.5176317066525747,1.7721808598447284,-1.848422751068236,-0.3298281535567591,0.3771490147280578,1,0.0,335.0,ET05_ET0503_ET050392,ET05_ET0503_ET050308,0.0428616251639721,0.2519073151588957,1.2949006435891817,0.0,0.0428616251639715,0.2519073151588955,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,2017,11,5.8478260869565215,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,5.8478260869565215,326,1,,63477174.51086956,10854832.81598513,80.39280414575919,0.08456800399533874,12.627094526251197,9.674395229295,60.35284,1.0,1,1,1,1,1,1,6,6,0.4999999999999999,326,-9,0.5644171779141104,11,0,1,0,1,50655,0.9410335309070846,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.48382720159813547,0.020712760042152615
2017-11-29,ET0503,ET050310,2017-04-14,Drought,ET05,ET0503,ET050399,Somali,Jarar,Dig,687,4122,2017-04-14,0.1386750490563072,2017-12-08,-0.1647172818672541,-0.2271283812897489,lack of food house damaged destroyed no livelihood,-0.8037180680557422,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood id documentation livestock restocking,0.1237968921180345,-1.9318754766140744,1.7721808598447284,-1.848422751068236,-0.3298281535567591,0.3771490147280578,4,0.0,238.0,ET05_ET0503_ET050399,ET05_ET0503_ET050310,0.0428616251639721,-0.8077028200332839,-0.7722600223814998,0.0,0.0428616251639715,-0.8077028200332839,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2017,11,6.0,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,6.0,229,1,,17001164.643377002,2833527.4405628336,307.9731772200924,0.3381055435325453,48.372568436066395,9.674395229295,231.20298,1.0,1,1,1,1,1,1,6,6,0.4999999999999999,229,-9,3.0,11,0,1,0,1,50655,0.9655213923061537,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.5852422174130181,0.017599536150700083
2017-11-20,ET0506,ET050611,2017-05-01,Drought,ET05,ET0506,ET040614,Somali,Shabelle,Elele,255,1544,2017-05-01,0.1386750490563072,2017-08-19,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,5,0.0,110.0,ET05_ET0506_ET040614,ET05_ET0506_ET050611,-0.9897138901498964,0.2519073151588957,-0.7722600223814998,0.0,-0.9897138901498972,0.2519073151588955,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,2017,11,6.0549019607843135,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,6.0549019607843135,203,1,,45803137.686274506,7564637.376943005,115.35919107904479,0.12352255701681368,18.119176532092798,9.674395229295,86.60296000000001,1.0,1,1,1,1,1,1,6,6,0.6666666666666666,203,93,1.2561576354679802,11,0,1,0,1,32482,0.9509860548067458,1.0,1.0,1.0,1.0,1.0,0.0,0.10308583295503088,0.5494090228067254,0.014646097390645471
2017-11-09,ET0505,ET050509,2017-02-04,Drought,ET05,ET0505,ET050598,Somali,Korahe,El-ogaden,85,451,2017-02-04,0.1386750490563072,2017-11-08,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources id documentation access services livestock restocking,0.1237968921180345,0.5176317066525747,1.7721808598447284,0.5410017808004591,-0.3298281535567591,0.3771490147280578,2,0.0,277.0,ET05_ET0505_ET050598,ET05_ET0505_ET050509,-0.9897138901498964,1.3115174503510751,1.2949006435891817,0.0,-0.9897138901498972,1.3115174503510756,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,2017,11,5.305882352941176,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,5.305882352941176,278,1,,137409413.05882353,25897561.219512194,33.696240399384195,0.032545363742300645,5.2925833005011995,9.674395229295,25.296590000000002,1.0,1,1,1,1,1,1,6,6,0.6666666666666666,278,1,0.3057553956834532,11,0,1,0,1,15098,0.9603059797697758,1.0,1.0,1.0,1.0,1.0,0.0,0.10308583295503088,0.5130181454969203,0.01872869920527168
2017-11-10,ET0506,ET050603,2017-05-04,Drought,ET05,ET0506,ET030616,Somali,Shabelle,Denan,180,1026,2017-05-04,0.1386750490563072,2017-10-08,-0.1647172818672541,-0.2271283812897489,accessibility lack of food no livelihood,1.2442173938170624,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,5,0.0,157.0,ET05_ET0506_ET030616,ET05_ET0506_ET050603,0.0428616251639721,0.2519073151588957,-0.7722600223814998,0.0,0.0428616251639715,0.2519073151588955,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,2017,11,5.7,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,5.7,190,1,,64887778.38888889,11383820.769980507,76.6570790460492,0.0804061927750957,12.040333628191197,9.674395229295,57.54834,1.0,1,1,1,1,1,1,6,6,0.4999999999999999,190,33,0.9473684210526315,11,0,1,0,1,32482,0.895244968045081,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.48216247711003823,0.01203031787930496
2017-11-23,ET0503,ET050305,2017-04-23,Drought,ET05,ET0503,ET050305,Somali,Jarar,Gunagado,76,467,2017-04-23,0.1386750490563072,2017-11-13,-0.1647172818672541,-0.2271283812897489,lack of food house damaged destroyed no livelihood,-0.8037180680557422,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources id documentation livestock restocking,0.1237968921180345,0.5176317066525747,1.7721808598447284,-1.848422751068236,-0.3298281535567591,0.3771490147280578,4,0.0,204.0,ET05_ET0503_ET050305,ET05_ET0503_ET050305,0.0428616251639721,0.2519073151588957,-0.7722600223814998,0.0,0.0428616251639715,0.2519073151588955,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,2017,11,6.144736842105263,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,6.144736842105263,214,1,,153681580.39473686,25010278.608137045,34.8916724312914,0.03387714333277842,5.480346787880399,9.674395229295,26.19403,1.0,1,1,1,1,1,1,6,6,0.4999999999999999,214,10,0.35514018691588783,11,0,1,1,1,50655,0.9888124785240653,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.4635508573331113,0.013026905248757166
2017-11-23,ET0503,ET050305,2017-04-18,Drought,ET05,ET0503,ET050305,Somali,Jarar,Gunagado,660,4257,2017-04-18,0.1386750490563072,2017-10-21,-0.1647172818672541,-0.2271283812897489,lack of food house damaged destroyed no livelihood,-0.8037180680557422,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood id documentation livestock restocking,0.1237968921180345,-1.9318754766140744,1.7721808598447284,-1.848422751068236,-0.3298281535567591,0.3771490147280578,4,0.0,186.0,ET05_ET0503_ET050305,ET05_ET0503_ET050305,0.0428616251639721,-0.8077028200332839,-0.7722600223814998,0.0,0.0428616251639715,-0.8077028200332839,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2017,11,6.45,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,6.45,219,1,,17696666.833333332,2743669.276485788,318.05963498930936,0.34934243382720154,49.95682286082839,9.674395229295,238.77513000000002,1.0,1,1,1,1,1,1,6,6,0.4999999999999999,219,33,3.0136986301369864,11,0,1,1,1,50655,1.0379354967291152,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.5897369735308806,0.016960262272260388
2017-11-19,ET0504,ET050403,2017-01-01,Drought,ET05,ET0510,ET051003,Somali,Nogob,Gerbo,65,436,2017-01-01,0.1386750490563072,2017-12-10,-0.1647172818672541,-0.2271283812897489,lack of food house damaged destroyed no livelihood,-0.8037180680557422,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources id documentation access services livestock restocking,0.1237968921180345,0.5176317066525747,1.7721808598447284,0.5410017808004591,-0.3298281535567591,0.3771490147280578,1,0.0,343.0,ET05_ET0510_ET051003,ET05_ET0504_ET050403,0.0428616251639721,1.3115174503510751,1.2949006435891817,0.0,0.0428616251639715,1.3115174503510756,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,2017,11,6.707692307692308,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,6.707692307692308,322,1,,179689232.46153846,26788532.36238532,32.57552286947119,0.03129682037622773,5.1165550310832,9.674395229295,24.45524,1.0,1,1,1,1,1,1,6,6,0.4999999999999999,322,-21,0.20186335403726707,11,0,0,0,1,25700,1.0132315019947078,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.46251872815049105,0.019557587716934752
2017-11-28,ET0503,ET050308,2017-03-29,Drought,ET05,ET0503,ET050392,Somali,Jarar,Daror,224,1354,2017-03-29,0.1386750490563072,2017-10-20,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood livestock restocking,0.1237968921180345,-1.9318754766140744,-0.5642764926868786,-1.848422751068236,-0.3298281535567591,0.3771490147280578,3,0.0,205.0,ET05_ET0503_ET050392,ET05_ET0503_ET050308,-0.9897138901498964,-1.867312955225464,-0.7722600223814998,0.0,-0.9897138901498972,-1.867312955225464,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,2017,11,6.044642857142857,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,6.044642857142857,244,1,,52141964.77678572,8626144.837518463,101.16343570014679,0.1077076743798901,15.889485119464798,9.674395229295,75.94586,1.0,1,1,1,1,1,1,6,6,0.6666666666666666,244,39,0.9180327868852459,11,0,1,0,1,50655,0.9727053312370031,1.0,1.0,1.0,1.0,1.0,0.0,0.10308583295503088,0.543083069751956,0.01740147984497403
2017-11-10,ET0506,ET050603,2017-01-05,Drought,ET05,ET0506,ET030616,Somali,Fafan,Tog-Wajale,81,525,2017-01-05,0.1386750490563072,2017-05-08,-0.1647172818672541,-0.2271283812897489,accessibility lack of food no livelihood,1.2442173938170624,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,1,0.0,123.0,ET05_ET0506_ET030616,ET05_ET0506_ET050603,0.0428616251639721,0.2519073151588957,1.2949006435891817,0.0,0.0428616251639715,0.2519073151588955,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,2017,11,6.481481481481482,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,6.481481481481482,309,1,,144195063.08641976,22247238.304761905,39.225113546955,0.03870484434826035,6.160989429629999,9.674395229295,29.44725,1.0,1,1,1,1,1,1,6,6,0.4999999999999999,309,186,0.2621359223300971,11,0,1,0,1,32482,1.0179848564515217,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.4654819377393041,0.01888823621292777
2017-11-16,ET0505,ET050506,2017-04-20,Drought,ET05,ET0505,ET050586,Somali,Korahe,Marsin,46,271,2017-04-20,0.1386750490563072,2017-09-11,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood id documentation livestock restocking,0.1237968921180345,-1.9318754766140744,1.7721808598447284,-1.848422751068236,-0.3298281535567591,0.3771490147280578,4,0.0,144.0,ET05_ET0505_ET050586,ET05_ET0505_ET050506,-0.9897138901498964,-0.8077028200332839,-0.7722600223814998,0.0,-0.9897138901498972,-0.8077028200332839,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,2017,11,5.891304347826087,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,5.891304347826087,210,1,,253908698.04347825,43098893.394833945,20.2476300404282,0.017562843349425664,3.1802440674851997,9.674395229295,15.20039,1.0,1,1,1,1,1,1,6,6,0.6666666666666666,210,66,0.21904761904761905,11,0,1,0,1,15098,1.0662608813263659,1.0,1.0,1.0,1.0,1.0,0.0,0.10308583295503088,0.5070251373397703,0.013982308449291105
2017-11-24,ET0508,ET050808,2017-01-04,Drought,ET05,ET0508,ET050808,Somali,Afder,Dolobay,212,1102,2017-01-04,0.1386750490563072,2017-08-07,-0.1647172818672541,-0.2271283812897489,accessibility lack of food no livelihood,1.2442173938170624,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood access services livestock restocking,0.1237968921180345,-1.9318754766140744,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,1,0.0,215.0,ET05_ET0508_ET050808,ET05_ET0508_ET050808,0.0428616251639721,-0.8077028200332839,1.2949006435891817,0.0,0.0428616251639715,-0.8077028200332839,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,2017,11,5.19811320754717,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,5.19811320754717,324,1,,55093396.74528302,10598729.682395644,82.3353811976084,0.08673214582986513,12.932210193242398,9.674395229295,61.81118,1.0,1,1,1,1,1,1,6,6,0.4999999999999999,324,109,0.654320987654321,11,0,1,1,1,46695,0.95361278667315,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.48469285833194603,0.02062251951405785
2017-11-26,ET0508,ET050802,2017-07-01,Drought,ET05,ET0508,ET040801,Somali,Fafan,Tog-Wajale,525,3334,2017-07-01,0.1386750490563072,2017-10-15,-0.1647172818672541,-0.2271283812897489,accessibility lack of food no livelihood,1.2442173938170624,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood access services livestock restocking,0.1237968921180345,-1.9318754766140744,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,7,0.0,106.0,ET05_ET0508_ET040801,ET05_ET0508_ET050802,0.0428616251639721,-0.8077028200332839,-0.7722600223814998,0.0,0.0428616251639715,-0.8077028200332839,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,2017,11,6.350476190476191,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,6.350476190476191,148,1,,22247238.304761905,3503239.3851229753,249.09814964866277,0.27251539870151487,39.12521668264079,9.674395229295,187.00406,1.0,1,1,1,1,1,1,6,6,0.4999999999999999,148,42,3.5472972972972974,11,0,1,0,1,46695,1.165017969964352,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.559006159480606,0.010864466395683477
2017-11-22,ET0503,ET050311,2017-10-05,Drought,ET05,ET0503,ET050306,Somali,Jarar,Bil'ilbur,318,1988,2017-10-05,0.1386750490563072,2017-03-07,-0.1647172818672541,-0.2271283812897489,accessibility lack of food house damaged destroyed no livelihood,1.2442173938170624,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,10,0.0,0.0,ET05_ET0503_ET050306,ET05_ET0503_ET050311,1.075437140477841,0.2519073151588957,-0.7722600223814998,0.0,1.0754371404778398,0.2519073151588955,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,2017,11,6.251572327044025,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,6.251572327044025,48,1,,36728931.16352201,5875150.960764588,148.53242996446957,0.16047944065257197,23.3296133068656,9.674395229295,111.50692000000001,1.0,1,1,1,1,1,1,6,6,0.3333333333333333,48,260,6.625,11,0,1,0,1,50655,1.0060044695516948,1.0,1.0,1.0,1.0,1.0,0.0,0.722631142143352,0.46419177626102875,0.0029259626080800237
2017-11-22,ET0503,ET050311,2017-10-05,Drought,ET05,ET0503,ET050306,Somali,Jarar,Bil'ilbur,95,676,2017-10-05,0.1386750490563072,2017-08-15,-0.1647172818672541,-0.2271283812897489,lack of food house damaged destroyed no livelihood,-0.8037180680557422,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,10,0.0,0.0,ET05_ET0503_ET050306,ET05_ET0503_ET050311,0.0428616251639721,0.2519073151588957,-0.7722600223814998,0.0,0.0428616251639715,0.2519073151588955,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,2017,11,7.11578947368421,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,7.11578947368421,48,1,,122945264.31578948,17277810.813609466,50.507003348079195,0.05127351423339436,7.933007341771199,9.674395229295,37.91684,1.0,1,1,1,1,1,1,6,6,0.4999999999999999,48,99,1.9791666666666667,11,0,1,0,1,50655,1.1450744933315087,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.4705094056933577,0.002965784829058591
